,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5560,1,0,1,0,61,1,0,1,0,2,2,2,0,2,0,0,1,94.15,4736,0
5561,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.65,1619,0
5562,0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,76.85,3640,0
5563,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15,6174,0
5564,1,0,0,0,35,1,2,0,2,0,0,0,0,0,2,0,3,55.25,1523,0
5565,0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,5311,1
5566,1,0,1,0,72,1,2,0,0,2,2,0,2,2,2,0,0,82.15,4770,0
5567,0,1,0,0,49,1,2,1,2,2,2,2,0,2,1,0,0,103.0,4339,0
5568,0,0,1,0,44,1,2,1,2,2,2,2,0,0,0,1,1,95.1,3472,0
5569,0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,2324,1
5570,0,0,1,1,37,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3062,0
5571,1,0,1,0,61,1,2,0,0,2,2,0,2,2,1,1,2,79.8,4163,0
5572,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,1,1,74.8,4446,0
5573,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,5453,1
5574,0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,0,2,20.45,5891,0
5575,1,0,1,1,70,1,2,0,2,2,2,2,0,2,1,0,0,78.35,4526,0
5576,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.55,4433,1
5577,1,0,0,0,51,1,0,2,1,1,1,1,1,1,1,0,2,19.1,15,0
5578,0,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6149,0
5579,0,0,1,1,70,1,2,1,2,2,2,2,0,0,2,0,0,93.9,5249,1
5580,1,0,0,0,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,11,0
5581,1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,2,113.15,5940,1
5582,0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,341,0
5583,0,1,1,0,26,1,0,1,0,2,0,0,0,2,0,0,2,84.95,1783,1
5584,1,0,1,0,11,1,2,1,0,2,0,0,0,0,0,1,0,80.5,6316,1
5585,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,1481,1
5586,0,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,19.15,4242,0
5587,0,1,0,0,46,1,0,1,0,2,2,0,2,0,1,1,0,91.3,3520,0
5588,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,49.65,4142,1
5589,0,0,0,0,46,1,0,0,0,0,2,2,0,0,2,0,1,54.35,2112,1
5590,1,0,1,1,25,1,0,2,1,1,1,1,1,1,0,1,3,19.15,4038,0
5591,1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,88.45,3193,1
5592,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.75,2297,0
5593,1,0,1,0,31,1,0,0,2,2,2,2,0,2,1,1,1,75.5,2072,0
5594,0,0,1,1,23,1,2,1,0,0,0,0,2,0,0,1,2,83.75,1411,0
5595,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,4981,0
5596,0,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1195,0
5597,1,1,0,0,22,1,2,1,0,0,0,2,2,0,0,1,0,90.5,1511,1
5598,0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,6527,0
5599,1,0,1,0,9,1,0,1,0,2,2,2,2,0,0,1,3,94.85,6307,1
5600,1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,4421,1
5601,0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,693,0
5602,1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,4180,0
5603,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,48.6,4052,1
5604,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,378,0
5605,1,0,1,1,10,1,0,0,0,0,2,0,2,0,0,0,3,60.2,4663,0
5606,1,0,0,1,15,1,0,0,0,0,2,2,0,0,1,0,1,55.2,6248,0
5607,0,1,0,0,40,0,1,0,2,2,0,0,2,2,0,1,2,55.8,1739,1
5608,0,0,1,1,13,1,0,0,2,0,0,2,0,0,1,0,0,54.15,5526,0
5609,1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,1904,1
5610,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1826,1
5611,0,1,1,0,58,1,2,1,0,0,0,2,2,2,0,1,0,100.4,4747,0
5612,0,0,0,0,45,1,0,0,2,2,0,2,0,0,1,1,1,62.55,2423,0
5613,0,0,1,1,72,1,2,0,2,2,2,2,0,0,2,1,0,70.45,4338,0
5614,1,0,1,1,68,1,2,1,2,2,0,0,0,0,1,1,0,85.5,4701,0
5615,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,1610,1
5616,0,0,1,1,38,1,0,0,2,2,0,0,0,0,0,0,2,54.5,1700,0
5617,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.75,3738,0
5618,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1767,0
5619,0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1427,0
5620,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.8,5758,0
5621,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.75,1930,1
5622,1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,104.05,2121,1
5623,1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1721,0
5624,1,1,1,0,62,1,2,1,0,2,0,0,0,2,0,1,0,89.8,4661,0
5625,0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,3972,0
5626,0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,5685,0
5627,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.85,4091,0
5628,0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,446,1
5629,1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,1
5630,0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,103.45,3411,1
5631,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,25.0,5908,0
5632,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,258,0
5633,1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,26.35,1394,0
5634,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,1492,1
5635,0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,54.7,333,0
5636,1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,5299,1
5637,1,0,1,1,64,1,2,1,0,0,2,0,0,2,1,0,1,90.25,4660,0
5638,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,1493,1
5639,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.65,175,0
5640,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,5970,1
5641,1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,6463,0
5642,0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,19.5,3447,0
5643,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,5778,1
5644,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,5821,1
5645,1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,66.15,3731,0
5646,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,1480,1
5647,0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,2750,0
5648,0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,2,39.1,192,0
5649,0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,5310,0
5650,1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,1978,0
5651,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,84.3,3107,1
5652,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,48.6,4052,0
5653,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,4373,1
5654,1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,5784,0
5655,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,25.1,1230,0
5656,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,4144,0
5657,1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.75,1191,0
5658,1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,1881,0
5659,1,0,0,0,63,1,2,0,2,0,2,2,0,2,2,1,0,71.9,3799,0
5660,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3005,0
5661,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,5089,0
5662,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,5506,1
5663,0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,95.25,2879,0
5664,0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,6253,1
5665,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,6218,0
5666,1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1532,0
5667,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,20.15,6345,0
5668,0,1,1,0,39,1,2,1,0,0,0,2,2,2,0,1,2,101.25,3373,0
5669,1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,100.55,3665,0
5670,0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,24.1,3488,1
5671,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,995,0
5672,0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3006,0
5673,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,316,0
5674,0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,49.85,2795,0
5675,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,1694,0
5676,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,1489,0
5677,1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,80.8,2725,0
5678,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,4910,1
5679,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,86.55,5205,1
5680,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,1623,1
5681,0,1,1,0,34,1,0,0,0,0,2,2,2,0,1,0,0,64.2,1736,0
5682,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.0,3028,0
5683,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,1641,1
5684,0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,105.5,5048,1
5685,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,6334,0
5686,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,4260,1
5687,1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3321,0
5688,1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,20.0,6281,0
5689,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,3279,0
5690,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,3728,0
5691,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,5376,0
5692,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,3848,0
5693,1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,4452,0
5694,0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1281,0
5695,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,4738,0
5696,1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,289,1
5697,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,5856,1
5698,1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,1773,1
5699,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,403,0
5700,1,1,1,0,29,1,2,1,0,0,0,2,0,0,0,1,2,79.3,2057,0
5701,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,76.5,292,0
5702,1,1,1,1,71,1,2,1,2,2,0,0,2,2,0,1,1,105.1,5797,1
5703,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1356,0
5704,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1013,0
5705,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1487,0
5706,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,5775,1
5707,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,6173,0
5708,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,6249,0
5709,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,1920,0
5710,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,5893,0
5711,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1554,1
5712,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,0,20.3,3983,0
5713,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,3473,0
5714,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,3287,1
5715,1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,108.15,2973,1
5716,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,55.3,158,0
5717,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3377,0
5718,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,3927,1
5719,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,3,19.7,4186,0
5720,0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,104.05,2960,0
5721,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,900,0
5722,0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2473,1
5723,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4062,0
5724,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.35,5569,1
5725,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,3987,0
5726,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,81,0
5727,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,5861,0
5728,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,259,1
5729,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1367,0
5730,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,570,0
5731,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1594,0
5732,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1108,0
5733,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,592,0
5734,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,5141,0
5735,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6408,0
5736,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0
5737,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1072,0
5738,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,1618,1
5739,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,5493,0
5740,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2407,0
5741,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1534,1
5742,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,6150,0
5743,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.2,5696,0
5744,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,1925,0
5745,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,826,0
5746,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,81.0,6090,1
5747,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,1968,0
5748,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1599,0
5749,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,99.5,4832,0
5750,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,6358,1
5751,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,63,0
5752,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1336,0
5753,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,19.9,2863,0
5754,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,3867,0
5755,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,717,0
5756,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,95,0
5757,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,25.7,5690,0
5758,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,4021,0
5759,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,5504,1
5760,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,977,0
5761,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1581,0
5762,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,2765,0
5763,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,1933,0
5764,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,4659,0
5765,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,5252,1
5766,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,634,0
5767,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3265,0
5768,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,3397,0
5769,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,109.0,5852,0
5770,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2127,0
5771,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,2312,0
5772,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,4640,0
5773,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1590,0
5774,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,2938,0
5775,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4077,0
5776,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,4898,0
5777,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4064,0
5778,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,1612,0
5779,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3186,1
5780,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,131,0
5781,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2020,0
5782,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,5449,1
5783,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,6299,1
5784,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,806,0
5785,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,6361,0
5786,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,4979,0
5787,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,2670,1
5788,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,6512,0
5789,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,4022,0
5790,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,1670,0
5791,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,5183,0
5792,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,791,1
5793,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,5854,0
5794,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,5989,0
5795,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,3457,0
5796,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2404,0
5797,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1159,0
5798,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,4008,1
5799,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,3788,1
5800,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,628,0
5801,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2074,0
5802,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,1702,0
5803,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,3556,1
5804,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1147,0
5805,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,521,0
5806,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,3035,1
5807,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,187,0
5808,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,5878,0
5809,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,4325,0
5810,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,837,1
5811,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4184,0
5812,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,5564,1
5813,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,4525,0
5814,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,2866,0
5815,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,85.05,5753,1
5816,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,405,0
5817,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,3741,1
5818,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,5282,0
5819,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,6115,0
5820,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3084,0
5821,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1289,0
5822,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2061,0
5823,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,3982,0
5824,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,4388,0
5825,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5507,1
5826,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,5966,1
5827,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,2694,0
5828,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1205,0
5829,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1409,0
5830,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,5633,0
5831,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,6053,1
5832,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,870,1
5833,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,4763,0
5834,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,5461,0
5835,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,4930,0
5836,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,438,0
5837,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,6468,0
5838,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3276,0
5839,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,4454,0
5840,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2557,0
5841,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,2840,1
5842,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,6521,0
5843,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2440,0
5844,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,975,0
5845,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,2108,1
5846,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,2227,0
5847,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,4752,0
5848,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,5785,0
5849,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,430,0
5850,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,704,1
5851,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3283,0
5852,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,873,1
5853,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,4918,0
5854,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,5625,0
5855,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2447,0
5856,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,3994,0
5857,0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,851,1
5858,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,608,0
5859,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,5150,0
5860,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,955,1
5861,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,5357,0
